id,insp_result_code,hs_code,ent_property,consignor_code,trade_mode_code,purpose_code,trade_country_code,prod_reg_no
5354,0.0,0.000524,0.001301,0.0,0.0049700000000000005,0.001506,0.001519,0.0
4645,0.0,0.0063289999999999996,0.001301,0.0,0.0049700000000000005,0.001506,0.0,0.002491
2768,1.0,0.016562,0.004482,0.041667,0.0049700000000000005,0.009394,0.109859,0.017794
4597,0.0,0.00036899999999999997,0.001516,0.00018700000000000002,0.0049700000000000005,0.001506,0.00183,0.0
3553,0.0,0.0,0.001516,0.0,0.000724,0.001506,0.00183,0.0
737,1.0,0.005175,0.008799,0.013158000000000001,0.0049700000000000005,0.001506,0.00183,0.013158000000000001
4507,0.0,0.00038199999999999996,0.001301,0.0,0.0049700000000000005,0.001506,0.00183,0.0
1045,1.0,0.038147,0.008799,0.349727,0.0049700000000000005,0.015571999999999999,0.02437,0.335025
4572,0.0,0.00036899999999999997,0.008799,0.0,0.0049700000000000005,0.001506,0.001354,0.0021100000000000003
2201,1.0,0.051948,0.001516,0.04187,0.0049700000000000005,0.015571999999999999,0.002478,0.037721
3312,0.0,0.004057,0.007215999999999999,0.002924,0.0049700000000000005,0.009394,0.001718,0.0028899999999999998
787,1.0,0.013299,0.008799,0.019108,0.0049700000000000005,0.015571999999999999,0.00183,0.012173999999999999
3027,0.0,0.0005,0.007215999999999999,0.0,0.0049700000000000005,0.001506,0.00183,0.0
2484,1.0,0.016992,0.008799,0.040733,0.0049700000000000005,0.015571999999999999,0.014853,0.042083999999999996
4044,0.0,0.006797,0.004482,0.011712,0.0049700000000000005,0.015571999999999999,0.004224,0.012121
1912,1.0,0.003754,0.001516,0.00144,0.000724,0.001506,0.001519,0.001426
946,1.0,0.030981,0.004482,0.025605000000000003,0.0049700000000000005,0.015571999999999999,0.02437,0.02017
633,1.0,0.09607,0.004482,0.526316,0.0049700000000000005,0.015571999999999999,0.02437,0.10526300000000001
